worker,iteration,fitness
4,15500,-14681.308607565503
4,16000,-14681.308607565503
4,16500,-14681.308607565503
4,17000,-14681.308607565503
4,17500,-14681.308607565503
4,18000,-14681.308607565503
4,18500,-14681.308607565503
4,19000,-14681.308607565503
4,19500,-14681.308607565503
5,0,-24260.018474107776
5,500,-17568.24688313516
5,1000,-15951.594916436296
5,1500,-14827.645272046742
5,2000,-14681.308607565503
5,2500,-14681.308607565503
5,3000,-14681.308607565503
5,3500,-14681.308607565503
5,4000,-14681.308607565503
5,4500,-14681.308607565503
5,5000,-14681.308607565503
5,5500,-14681.308607565503
5,6000,-14681.308607565503
5,6500,-14681.308607565503
5,7000,-14681.308607565503
5,7500,-14681.308607565503
5,8000,-14681.308607565503
5,8500,-14681.308607565503
5,9000,-14681.308607565503
5,9500,-14681.308607565503
5,10000,-14681.308607565503
5,10500,-14681.308607565503
5,11000,-14681.308607565503
5,11500,-14681.308607565503
5,12000,-14681.308607565503
5,12500,-14681.308607565503
5,13000,-14681.308607565503
5,13500,-14681.308607565503
5,14000,-14681.308607565503
5,14500,-14681.308607565503
5,15000,-14681.308607565503
5,15500,-14681.308607565503
5,16000,-14681.308607565503
5,16500,-14681.308607565503
5,17000,-14681.308607565503
5,17500,-14681.308607565503
5,18000,-14681.308607565503
5,18500,-14681.308607565503
5,19000,-14681.308607565503
5,19500,-14681.308607565503
6,0,-26969.324312110286
6,500,-18456.892125909773
6,1000,-18112.907377694177
6,1500,-18058.13111697757
6,2000,-17451.5815751544
6,2500,-17106.079812184737
6,3000,-16859.8638525924
6,3500,-16849.258201888806
6,4000,-16849.258201888806
6,4500,-16849.258201888806
6,5000,-16849.258201888806
6,5500,-16849.258201888806
6,6000,-16849.258201888806
6,6500,-16849.258201888806
6,7000,-16849.258201888806
6,7500,-16849.258201888806
6,8000,-16849.258201888806
6,8500,-16849.258201888806
6,9000,-16849.258201888806
6,9500,-16849.258201888806
6,10000,-16849.258201888806
6,10500,-16849.258201888806
6,11000,-16849.258201888806
6,11500,-16849.258201888806
6,12000,-16849.258201888806
6,12500,-16849.258201888806
6,13000,-16849.258201888806
6,13500,-16849.258201888806
6,14000,-16849.258201888806
6,14500,-16849.258201888806
6,15000,-16849.258201888806
6,15500,-16849.258201888806
6,16000,-16849.258201888806
6,16500,-16849.258201888806
6,17000,-16849.258201888806
6,17500,-16849.258201888806
6,18000,-16849.258201888806
6,18500,-16849.258201888806
6,19000,-16849.258201888806
6,19500,-16849.258201888806
7,0,-25165.017600317617
7,500,-17369.50783294622
7,1000,-16950.49045713967
7,1500,-16922.461536483122
7,2000,-16899.215913265423
7,2500,-16899.215913265423
7,3000,-16899.215913265423
7,3500,-16899.215913265423
7,4000,-16899.215913265423
7,4500,-16899.215913265423
7,5000,-16899.215913265423
7,5500,-16899.215913265423
7,6000,-16899.215913265423
7,6500,-16899.215913265423
7,7000,-16899.215913265423
7,7500,-16899.215913265423
7,8000,-16899.215913265423
7,8500,-16899.215913265423
7,9000,-16899.215913265423
7,9500,-16899.215913265423
7,10000,-16899.215913265423
7,10500,-16899.215913265423
7,11000,-16899.215913265423
7,11500,-16899.215913265423
7,12000,-16899.215913265423
7,12500,-16899.215913265423
7,13000,-16899.215913265423
7,13500,-16899.215913265423
7,14000,-16899.215913265423
7,14500,-16899.215913265423
7,15000,-16899.215913265423
7,15500,-16899.215913265423
7,16000,-16899.215913265423
7,16500,-16899.215913265423
7,17000,-16899.215913265423
7,17500,-16899.215913265423
7,18000,-16899.215913265423
7,18500,-16899.215913265423
7,19000,-16899.215913265423
7,19500,-16899.215913265423
8,0,-26078.537904081804
8,500,-16680.252198692553
8,1000,-16126.378570543662
8,1500,-14872.207453362882
8,2000,-14681.308607565503
8,2500,-14681.308607565503
8,3000,-14681.308607565503
8,3500,-14681.308607565503
8,4000,-14681.308607565503
8,4500,-14681.308607565503
8,5000,-14681.308607565503
8,5500,-14681.308607565503
8,6000,-14681.308607565503
8,6500,-14681.308607565503
8,7000,-14681.308607565503
8,7500,-14681.308607565503
8,8000,-14681.308607565503
8,8500,-14681.308607565503
8,9000,-14681.308607565503
8,9500,-14681.308607565503
8,10000,-14681.308607565503
8,10500,-14681.308607565503
8,11000,-14681.308607565503
8,11500,-14681.308607565503
8,12000,-14681.308607565503
8,12500,-14681.308607565503
8,13000,-14681.308607565503
8,13500,-14681.308607565503
8,14000,-14681.308607565503
8,14500,-14681.308607565503
8,15000,-14681.308607565503
8,15500,-14681.308607565503
8,16000,-14681.308607565503
8,16500,-14681.308607565503
8,17000,-14681.308607565503
8,17500,-14681.308607565503
8,18000,-14681.308607565503
8,18500,-14681.308607565503
8,19000,-14681.308607565503
8,19500,-14681.308607565503
9,0,-24328.860462615812
9,500,-18192.56271081186
9,1000,-18036.984255880183
9,1500,-17163.168666573136
9,2000,-15467.077163377333
9,2500,-14681.308607565503
9,3000,-14681.308607565503
9,3500,-14681.308607565503
9,4000,-14681.308607565503
9,4500,-14681.308607565503
9,5000,-14681.308607565503
9,5500,-14681.308607565503
9,6000,-14681.308607565503
9,6500,-14681.308607565503
9,7000,-14681.308607565503
9,7500,-14681.308607565503
9,8000,-14681.308607565503
9,8500,-14681.308607565503
9,9000,-14681.308607565503
9,9500,-14681.308607565503
9,10000,-14681.308607565503
9,10500,-14681.308607565503
9,11000,-14681.308607565503
9,11500,-14681.308607565503
9,12000,-14681.308607565503
9,12500,-14681.308607565503
9,13000,-14681.308607565503
9,13500,-14681.308607565503
9,14000,-14681.308607565503
9,14500,-14681.308607565503
9,15000,-14681.308607565503
9,15500,-14681.308607565503
9,16000,-14681.308607565503
9,16500,-14681.308607565503
9,17000,-14681.308607565503
9,17500,-14681.308607565503
9,18000,-14681.308607565503
9,18500,-14681.308607565503
9,19000,-14681.308607565503
9,19500,-14681.308607565503
10,0,-25448.469871189336
10,500,-17222.08214511485
10,1000,-15126.227448319314
10,1500,-14681.308607565503
10,2000,-14681.308607565503
10,2500,-14681.308607565503
10,3000,-14681.308607565503
10,3500,-14681.308607565503
10,4000,-14681.308607565503
10,4500,-14681.308607565503
10,5000,-14681.308607565503
10,5500,-14681.308607565503
10,6000,-14681.308607565503
10,6500,-14681.308607565503
10,7000,-14681.308607565503
10,7500,-14681.308607565503
10,8000,-14681.308607565503
10,8500,-14681.308607565503
10,9000,-14681.308607565503
10,9500,-14681.308607565503
10,10000,-14681.308607565503
10,10500,-14681.308607565503
10,11000,-14681.308607565503
10,11500,-14681.308607565503
10,12000,-14681.308607565503
10,12500,-14681.308607565503
10,13000,-14681.308607565503
10,13500,-14681.308607565503
10,14000,-14681.308607565503
10,14500,-14681.308607565503
10,15000,-14681.308607565503
10,15500,-14681.308607565503
10,16000,-14681.308607565503
10,16500,-14681.308607565503
10,17000,-14681.308607565503
10,17500,-14681.308607565503
10,18000,-14681.308607565503
10,18500,-14681.308607565503
10,19000,-14681.308607565503
10,19500,-14681.308607565503
11,0,-25685.153357530584
11,500,-16575.163645681507
11,1000,-15631.791752706391
11,1500,-14843.71541565901
11,2000,-14681.308607565503
11,2500,-14681.308607565503
11,3000,-14681.308607565503
11,3500,-14681.308607565503
11,4000,-14681.308607565503
11,4500,-14681.308607565503
11,5000,-14681.308607565503
11,5500,-14681.308607565503
11,6000,-14681.308607565503
11,6500,-14681.308607565503
11,7000,-14681.308607565503
11,7500,-14681.308607565503
11,8000,-14681.308607565503
11,8500,-14681.308607565503
11,9000,-14681.308607565503
11,9500,-14681.308607565503
11,10000,-14681.308607565503
11,10500,-14681.308607565503
11,11000,-14681.308607565503
11,11500,-14681.308607565503
11,12000,-14681.308607565503
11,12500,-14681.308607565503
11,13000,-14681.308607565503
11,13500,-14681.308607565503
11,14000,-14681.308607565503
11,14500,-14681.308607565503
11,15000,-14681.308607565503
11,15500,-14681.308607565503
11,16000,-14681.308607565503
11,16500,-14681.308607565503
11,17000,-14681.308607565503
11,17500,-14681.308607565503
11,18000,-14681.308607565503
11,18500,-14681.308607565503
11,19000,-14681.308607565503
11,19500,-14681.308607565503
12,0,-25342.603007548332
12,500,-17039.759989266677
12,1000,-15760.83182754192
12,1500,-15342.355750394649
12,2000,-14876.118543452645
12,2500,-14876.118543452645
12,3000,-14681.308607565503
12,3500,-14681.308607565503
12,4000,-14681.308607565503
12,4500,-14681.308607565503
12,5000,-14681.308607565503
12,5500,-14681.308607565503
12,6000,-14681.308607565503
12,6500,-14681.308607565503
12,7000,-14681.308607565503
12,7500,-14681.308607565503
12,8000,-14681.308607565503
12,8500,-14681.308607565503
12,9000,-14681.308607565503
12,9500,-14681.308607565503
12,10000,-14681.308607565503
12,10500,-14681.308607565503
12,11000,-14681.308607565503
12,11500,-14681.308607565503
12,12000,-14681.308607565503
12,12500,-14681.308607565503
12,13000,-14681.308607565503
12,13500,-14681.308607565503
12,14000,-14681.308607565503
12,14500,-14681.308607565503
12,15000,-14681.308607565503
12,15500,-14681.308607565503
12,16000,-14681.308607565503
12,16500,-14681.308607565503
12,17000,-14681.308607565503
12,17500,-14681.308607565503
12,18000,-14681.308607565503
12,18500,-14681.308607565503
12,19000,-14681.308607565503
12,19500,-14681.308607565503
13,0,-22280.338729910192
13,500,-17677.367629213433
13,1000,-17462.76571995028
13,1500,-17462.76571995028
13,2000,-17431.742338474025
13,2500,-17416.82761434277
13,3000,-17347.29643278463
13,3500,-17060.771441970177
13,4000,-15812.756535707558
13,4500,-15812.756535707558
13,5000,-15701.012021259707
13,5500,-15386.321365650807
13,6000,-14681.308607565503
13,6500,-14681.308607565503
13,7000,-14681.308607565503
13,7500,-14681.308607565503
13,8000,-14681.308607565503
13,8500,-14681.308607565503
13,9000,-14681.308607565503
13,9500,-14681.308607565503
13,10000,-14681.308607565503
13,10500,-14681.308607565503
13,11000,-14681.308607565503
13,11500,-14681.308607565503
13,12000,-14681.308607565503
13,12500,-14681.308607565503
13,13000,-14681.308607565503
13,13500,-14681.308607565503
13,14000,-14681.308607565503
13,14500,-14681.308607565503
13,15000,-14681.308607565503
13,15500,-14681.308607565503
13,16000,-14681.308607565503
13,16500,-14681.308607565503
13,17000,-14681.308607565503
13,17500,-14681.308607565503
13,18000,-14681.308607565503
13,18500,-14681.308607565503
13,19000,-14681.308607565503
13,19500,-14681.308607565503
14,0,-24120.635080420907
14,500,-17428.398665794088
14,1000,-16442.596880302364
14,1500,-16144.608588739991
14,2000,-16036.023625275999
14,2500,-15386.321365650807
14,3000,-15386.321365650807
14,3500,-15386.321365650807
14,4000,-14681.308607565503
14,4500,-14681.308607565503
14,5000,-14681.308607565503
14,5500,-14681.308607565503
14,6000,-14681.308607565503
14,6500,-14681.308607565503
14,7000,-14681.308607565503
14,7500,-14681.308607565503
14,8000,-14681.308607565503
14,8500,-14681.308607565503
14,9000,-14681.308607565503
14,9500,-14681.308607565503
14,10000,-14681.308607565503
14,10500,-14681.308607565503
14,11000,-14681.308607565503
14,11500,-14681.308607565503
14,12000,-14681.308607565503
14,12500,-14681.308607565503
14,13000,-14681.308607565503
14,13500,-14681.308607565503
14,14000,-14681.308607565503
14,14500,-14681.308607565503
14,15000,-14681.308607565503
14,15500,-14681.308607565503
14,16000,-14681.308607565503
14,16500,-14681.308607565503
14,17000,-14681.308607565503
14,17500,-14681.308607565503
14,18000,-14681.308607565503
14,18500,-14681.308607565503
14,19000,-14681.308607565503
14,19500,-14681.308607565503
15,0,-25094.584697846363
15,500,-17229.495081133813
15,1000,-16944.22130070452
15,1500,-16410.09932326747
15,2000,-15871.410891031353
15,2500,-14681.308607565503
15,3000,-14681.308607565503
15,3500,-14681.308607565503
15,4000,-14681.308607565503
15,4500,-14681.308607565503
15,5000,-14681.308607565503
15,5500,-14681.308607565503
15,6000,-14681.308607565503
15,6500,-14681.308607565503
15,7000,-14681.308607565503
15,7500,-14681.308607565503
15,8000,-14681.308607565503
15,8500,-14681.308607565503
15,9000,-14681.308607565503
15,9500,-14681.308607565503
15,10000,-14681.308607565503
15,10500,-14681.308607565503
15,11000,-14681.308607565503
15,11500,-14681.308607565503
15,12000,-14681.308607565503
15,12500,-14681.308607565503
15,13000,-14681.308607565503
15,13500,-14681.308607565503
15,14000,-14681.308607565503
15,14500,-14681.308607565503
15,15000,-14681.308607565503
15,15500,-14681.308607565503
15,16000,-14681.308607565503
15,16500,-14681.308607565503
15,17000,-14681.308607565503
15,17500,-14681.308607565503
15,18000,-14681.308607565503
15,18500,-14681.308607565503
15,19000,-14681.308607565503
15,19500,-14681.308607565503
16,0,-25048.933096558754
16,500,-17626.935107318055
16,1000,-15339.60158417285
16,1500,-14933.76129543647
16,2000,-14739.612188053427
16,2500,-14681.308607565503
16,3000,-14681.308607565503
16,3500,-14681.308607565503
16,4000,-14681.308607565503
16,4500,-14681.308607565503
16,5000,-14681.308607565503
16,5500,-14681.308607565503
16,6000,-14681.308607565503
16,6500,-14681.308607565503
16,7000,-14681.308607565503
16,7500,-14681.308607565503
16,8000,-14681.308607565503
16,8500,-14681.308607565503
16,9000,-14681.308607565503
16,9500,-14681.308607565503
16,10000,-14681.308607565503
16,10500,-14681.308607565503
16,11000,-14681.308607565503
16,11500,-14681.308607565503
16,12000,-14681.308607565503
16,12500,-14681.308607565503
16,13000,-14681.308607565503
16,13500,-14681.308607565503
16,14000,-14681.308607565503
16,14500,-14681.308607565503
16,15000,-14681.308607565503
16,15500,-14681.308607565503
16,16000,-14681.308607565503
16,16500,-14681.308607565503
16,17000,-14681.308607565503
16,17500,-14681.308607565503
16,18000,-14681.308607565503
16,18500,-14681.308607565503
16,19000,-14681.308607565503
16,19500,-14681.308607565503
17,0,-23120.12372512257
17,500,-17953.643036263675
17,1000,-17423.336837761388
17,1500,-17344.188182053327
17,2000,-17149.666138575478
17,2500,-16392.962840163014
17,3000,-16116.659198892436
17,3500,-14759.146412767077
17,4000,-14681.308607565503
17,4500,-14681.308607565503
17,5000,-14681.308607565503
17,5500,-14681.308607565503
17,6000,-14681.308607565503
17,6500,-14681.308607565503
17,7000,-14681.308607565503
17,7500,-14681.308607565503
17,8000,-14681.308607565503
17,8500,-14681.308607565503
17,9000,-14681.308607565503
17,9500,-14681.308607565503
17,10000,-14681.308607565503
17,10500,-14681.308607565503
17,11000,-14681.308607565503
17,11500,-14681.308607565503
17,12000,-14681.308607565503
17,12500,-14681.308607565503
17,13000,-14681.308607565503
17,13500,-14681.308607565503
17,14000,-14681.308607565503
17,14500,-14681.308607565503
17,15000,-14681.308607565503
17,15500,-14681.308607565503
17,16000,-14681.308607565503
17,16500,-14681.308607565503
17,17000,-14681.308607565503
17,17500,-14681.308607565503
17,18000,-14681.308607565503
17,18500,-14681.308607565503
17,19000,-14681.308607565503
17,19500,-14681.308607565503
18,0,-22578.061357316015
18,500,-18313.499496790897
18,1000,-18123.91299641731
18,1500,-18109.131220804742
18,2000,-18101.74281102421
18,2500,-18101.74281102421
18,3000,-18101.74281102421
18,3500,-18101.74281102421
18,4000,-18101.74281102421
18,4500,-18101.74281102421
18,5000,-18101.74281102421
18,5500,-18101.74281102421
18,6000,-18101.74281102421
18,6500,-18101.74281102421
18,7000,-18101.74281102421
18,7500,-18101.74281102421
18,8000,-18101.74281102421
18,8500,-18101.74281102421
18,9000,-18101.74281102421
18,9500,-18101.74281102421
18,10000,-18101.74281102421
18,10500,-18101.74281102421
18,11000,-18101.74281102421
18,11500,-18101.74281102421
18,12000,-18101.74281102421
18,12500,-18101.74281102421
18,13000,-18101.74281102421
18,13500,-18101.74281102421
18,14000,-18101.74281102421
18,14500,-18101.74281102421
18,15000,-18101.74281102421
18,15500,-18101.74281102421
18,16000,-18101.74281102421
18,16500,-18101.74281102421
18,17000,-18101.74281102421
18,17500,-18101.74281102421
18,18000,-18101.74281102421
18,18500,-18101.74281102421
18,19000,-18101.74281102421
18,19500,-18101.74281102421
19,0,-24757.317732064173
19,500,-17152.430090040772
19,1000,-16595.838650378526
19,1500,-15283.064603953288
19,2000,-14952.161407602784
19,2500,-14681.308607565503
19,3000,-14681.308607565503
19,3500,-14681.308607565503
19,4000,-14681.308607565503
19,4500,-14681.308607565503
19,5000,-14681.308607565503
19,5500,-14681.308607565503
19,6000,-14681.308607565503
19,6500,-14681.308607565503
19,7000,-14681.308607565503
19,7500,-14681.308607565503
19,8000,-14681.308607565503
19,8500,-14681.308607565503
19,9000,-14681.308607565503
19,9500,-14681.308607565503
19,10000,-14681.308607565503
19,10500,-14681.308607565503
19,11000,-14681.308607565503
19,11500,-14681.308607565503
19,12000,-14681.308607565503
19,12500,-14681.308607565503
19,13000,-14681.308607565503
19,13500,-14681.308607565503
19,14000,-14681.308607565503
19,14500,-14681.308607565503
19,15000,-14681.308607565503
19,15500,-14681.308607565503
19,16000,-14681.308607565503
19,16500,-14681.308607565503
19,17000,-14681.308607565503
19,17500,-14681.308607565503
19,18000,-14681.308607565503
19,18500,-14681.308607565503
19,19000,-14681.308607565503
19,19500,-14681.308607565503
20,0,-27211.09615617547
20,500,-17601.974192255166
20,1000,-16316.249753907994
20,1500,-15814.340679553412
20,2000,-15732.04115205315
20,2500,-14681.308607565503
20,3000,-14681.308607565503
20,3500,-14681.308607565503
20,4000,-14681.308607565503
20,4500,-14681.308607565503
20,5000,-14681.308607565503
20,5500,-14681.308607565503
20,6000,-14681.308607565503
20,6500,-14681.308607565503
20,7000,-14681.308607565503
20,7500,-14681.308607565503
20,8000,-14681.308607565503
20,8500,-14681.308607565503
20,9000,-14681.308607565503
20,9500,-14681.308607565503
20,10000,-14681.308607565503
20,10500,-14681.308607565503
20,11000,-14681.308607565503
20,11500,-14681.308607565503
20,12000,-14681.308607565503
20,12500,-14681.308607565503
20,13000,-14681.308607565503
20,13500,-14681.308607565503
20,14000,-14681.308607565503
20,14500,-14681.308607565503
20,15000,-14681.308607565503
20,15500,-14681.308607565503
20,16000,-14681.308607565503
20,16500,-14681.308607565503
20,17000,-14681.308607565503
20,17500,-14681.308607565503
20,18000,-14681.308607565503
20,18500,-14681.308607565503
20,19000,-14681.308607565503
20,19500,-14681.308607565503
21,0,-26507.556845586383
21,500,-15741.208137057667
21,1000,-15009.163844873727
21,1500,-14681.308607565503
21,2000,-14681.308607565503
21,2500,-14681.308607565503
21,3000,-14681.308607565503
21,3500,-14681.308607565503
21,4000,-14681.308607565503
21,4500,-14681.308607565503
21,5000,-14681.308607565503
21,5500,-14681.308607565503
21,6000,-14681.308607565503
21,6500,-14681.308607565503
21,7000,-14681.308607565503
21,7500,-14681.308607565503
21,8000,-14681.308607565503
21,8500,-14681.308607565503
21,9000,-14681.308607565503
21,9500,-14681.308607565503
21,10000,-14681.308607565503
21,10500,-14681.308607565503
21,11000,-14681.308607565503
21,11500,-14681.308607565503
21,12000,-14681.308607565503
21,12500,-14681.308607565503
21,13000,-14681.308607565503
21,13500,-14681.308607565503
21,14000,-14681.308607565503
21,14500,-14681.308607565503
21,15000,-14681.308607565503
21,15500,-14681.308607565503
21,16000,-14681.308607565503
21,16500,-14681.308607565503
21,17000,-14681.308607565503
21,17500,-14681.308607565503
21,18000,-14681.308607565503
21,18500,-14681.308607565503
21,19000,-14681.308607565503
21,19500,-14681.308607565503
22,0,-24439.85655481467
22,500,-17834.049874696197
22,1000,-17301.390882116564
22,1500,-16919.14884684411
22,2000,-16862.57975928654
22,2500,-16859.672484111048
22,3000,-16859.672484111048
22,3500,-16859.672484111048
22,4000,-16859.672484111048
22,4500,-16859.672484111048
22,5000,-16859.672484111048
22,5500,-16859.672484111048
22,6000,-16859.672484111048
22,6500,-16859.672484111048
22,7000,-16859.672484111048
22,7500,-16859.672484111048
22,8000,-16859.672484111048
22,8500,-16859.672484111048
22,9000,-16859.672484111048
22,9500,-16859.672484111048
22,10000,-16859.672484111048
22,10500,-16859.672484111048
22,11000,-16859.672484111048
22,11500,-16859.672484111048
22,12000,-16859.672484111048
22,12500,-16859.672484111048
22,13000,-16859.672484111048
22,13500,-16859.672484111048
22,14000,-16859.672484111048
22,14500,-16859.672484111048
22,15000,-16859.672484111048
22,15500,-16859.672484111048
22,16000,-16859.672484111048
22,16500,-16859.672484111048
22,17000,-16859.672484111048
22,17500,-16859.672484111048
22,18000,-16859.672484111048
22,18500,-16859.672484111048
22,19000,-16859.672484111048
22,19500,-16859.672484111048
23,0,-25271.568100436813
23,500,-17377.179984302802
23,1000,-15743.034551751674
23,1500,-14890.18658972495
23,2000,-14681.308607565503
23,2500,-14681.308607565503
23,3000,-14681.308607565503
23,3500,-14681.308607565503
23,4000,-14681.308607565503
23,4500,-14681.308607565503
23,5000,-14681.308607565503
23,5500,-14681.308607565503
23,6000,-14681.308607565503
23,6500,-14681.308607565503
23,7000,-14681.308607565503
23,7500,-14681.308607565503
23,8000,-14681.308607565503
23,8500,-14681.308607565503
23,9000,-14681.308607565503
23,9500,-14681.308607565503
23,10000,-14681.308607565503
23,10500,-14681.308607565503
23,11000,-14681.308607565503
23,11500,-14681.308607565503
23,12000,-14681.308607565503
23,12500,-14681.308607565503
23,13000,-14681.308607565503
23,13500,-14681.308607565503
23,14000,-14681.308607565503
23,14500,-14681.308607565503
23,15000,-14681.308607565503
23,15500,-14681.308607565503
23,16000,-14681.308607565503
23,16500,-14681.308607565503
23,17000,-14681.308607565503
23,17500,-14681.308607565503
23,18000,-14681.308607565503
23,18500,-14681.308607565503
23,19000,-14681.308607565503
23,19500,-14681.308607565503
